Serial Number / PAK number,Coverage,Covered Line Status,Business Entity,Sub Business Entity,Product Family,Product ID,Product Description,Asset Type,Product Type,Offer Type,Parent Offer Type,PID Mapping Group,Item Quantity,Covered Line Start Date,Covered Line End Date,Covered Line End Date FY,Covered Line End Date FY-FQ,Contract Type,Contract Number,Ship Date,Ship Date FY,Ship Date FY-FQ,End of Product Sale Date,Last Renewal Date,End of Software Maintenance Date,Last Date of Support,LDOS FY,LDOS FY-FQ,Migration PID Flag,Install Site GU Name,Install Site GU ID,Install Site CR Parent Party Name,Install Site CR Parent Party ID,Install Site CR Party Name,Install Site CR Party ID,Install Site Name,Install Site ID,Install Site Address 1,Install Site City,Install Site State,Major/Minor,Configuration
FDO280709UV,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93839
FDO280709UX,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93836
FDO2808134L,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,204791607,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93818
FDO2808135N,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93840
FDO2808135P,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93841
FDO2808135Q,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93842
FDO2808135S,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93843
FDO28081366,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93844
FDO28081367,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93845
FDO2808136A,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93853
FDO2808136Z,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93847
FDO28081382,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93848
FDO280813CT,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,204791607,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93821
FDO280813DG,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93849
FDO280813EX,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93850
FDO280813EY,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93851
FDO280813EZ,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93852
FDO280813FD,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,204791607,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93820
FDO280813FW,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93846
FDO280813G3,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,204791607,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93819
FDO280813GE,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,4/21/24,4/20/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93837
FDO280902C5,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/22/24,4/21/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93866
FDO280902CL,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/22/24,4/21/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93864
FDO280902LV,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/22/24,4/21/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93862
FDO280902M6,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/22/24,4/21/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93863
FDO281007HC,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/22/24,4/21/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93867
FDO281007KV,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/22/24,4/21/31,2031,2031 Q3,SNT,205483789,4/22/24,2024,2024 Q3,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,93865
FLM2809078U,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/29/24,4/28/31,2031,2031 Q4,SNT,205483789,4/29/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93956
FLM280907HV,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/29/24,4/28/31,2031,2031 Q4,SNT,205483789,4/29/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93957
FLM281507D9,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/29/24,4/28/31,2031,2031 Q4,SNT,205483789,4/29/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93958
FLM281507VC,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/29/24,4/28/31,2031,2031 Q4,SNT,205483789,4/29/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93959
FLM281507VE,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/29/24,4/28/31,2031,2031 Q4,SNT,205483789,4/29/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93964
FLM281507VX,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/29/24,4/28/31,2031,2031 Q4,SNT,205483789,4/29/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93961
FLM281507WH,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/29/24,4/28/31,2031,2031 Q4,SNT,205483789,4/29/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93962
FLM281507XC,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/29/24,4/28/31,2031,2031 Q4,SNT,205483789,4/29/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93963
FLM281507ZH,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C9348GC-FXP,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",Hardware,CHASSIS,Others,Others,,1,4/29/24,4/28/31,2031,2031 Q4,SNT,205483789,4/29/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY LITTLE ROCK DATA CENTER,398198023,ENTERGY LITTLE ROCK DATA CENTER,1057786727,700 LOUISIANA ST,LITTLE ROCK,AR,Major,93960
FDO2810124M,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,5/7/24,5/6/31,2031,2031 Q4,SNT,205483789,5/8/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,94185
FDO28110PLU,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,5/7/24,5/6/31,2031,2031 Q4,SNT,205483789,5/8/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,94184
FDO281204P2,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,5/7/24,5/6/31,2031,2031 Q4,SNT,205483789,5/8/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,94187
FDO28120F5W,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,5/7/24,5/6/31,2031,2031 Q4,SNT,204781676,5/8/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,94189
FDO28120F65,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,5/8/24,5/7/31,2031,2031 Q4,SNT,205483789,5/8/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY-LITTLE ROCK DATA CENTER,256069912,ENTERGY LITTLE ROCK DATA CENTER,1047829814,700 SOUTH LOUSIANA ST. A-DC-BA,LITTLE ROCK,AR,Major,94199
FDO28120F7C,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,5/8/24,5/7/31,2031,2031 Q4,SNT,205483789,5/8/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY-LITTLE ROCK DATA CENTER,256069912,ENTERGY LITTLE ROCK DATA CENTER,1047829814,700 SOUTH LOUSIANA ST. A-DC-BA,LITTLE ROCK,AR,Major,94201
FDO28120FA2,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,5/8/24,5/7/31,2031,2031 Q4,SNT,205483789,5/8/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY-LITTLE ROCK DATA CENTER,256069912,ENTERGY LITTLE ROCK DATA CENTER,1047829814,700 SOUTH LOUSIANA ST. A-DC-BA,LITTLE ROCK,AR,Major,94197
FDO28120FAM,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,5/8/24,5/7/31,2031,2031 Q4,SNT,205483789,5/8/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY-LITTLE ROCK DATA CENTER,256069912,ENTERGY LITTLE ROCK DATA CENTER,1047829814,700 SOUTH LOUSIANA ST. A-DC-BA,LITTLE ROCK,AR,Major,94200
FDO28120FAY,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,5/8/24,5/7/31,2031,2031 Q4,SNT,205483789,5/8/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY-LITTLE ROCK DATA CENTER,256069912,ENTERGY LITTLE ROCK DATA CENTER,1047829814,700 SOUTH LOUSIANA ST. A-DC-BA,LITTLE ROCK,AR,Major,94198
FDO28120FC1,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,5/8/24,5/7/31,2031,2031 Q4,SNT,205483789,5/8/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY-LITTLE ROCK DATA CENTER,256069912,ENTERGY LITTLE ROCK DATA CENTER,1047829814,700 SOUTH LOUSIANA ST. A-DC-BA,LITTLE ROCK,AR,Major,94196
FDO28120FC2,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,5/7/24,5/6/31,2031,2031 Q4,SNT,204781676,5/8/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,94188
FDO28120MS8,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,5/7/24,5/6/31,2031,2031 Q4,SNT,205483789,5/8/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES LLC,327996889,"ENTERGY SERVICES, LLC",1021009583,1300 ECHELON PKWY,JACKSON,MS,Major,94186
FLM2822040R,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-FX3,"Nexus 9300 48p 1/10/25G, 6p 40/100G, MACsec,SyncE",Hardware,CHASSIS,Others,Others,,1,6/10/24,6/9/31,2031,2031 Q4,SNT,204781676,6/11/24,2024,2024 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY CORPORATION,1003268054,639 LOYOLA AVE,NEW ORLEANS,LA,Major,94488
